name,path,interpreter,sha256,main_bundle_exec,main_bundle_path,main_bundle_name,main_bundle_identifier,main_bundle_version,main_bundle_short_version_str,bundle_path,bundle_name,bundle_identifier,bundle_version,bundle_short_version_str,homebrew_package_name,homebrew_package_path,homebrew_package_description,homebrew_package_github,homebrew_package_homepage,homebrew_package_latest_stable_version,homebrew_keg_version,cert_sha256,cert_common_name,cert_organization,cert_organizational_unit,cert_valid_from,cert_valid_until
jjs,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Home/bin,,799c9d86f921250c3d43862c228cb5a974411051c4daf0418570cf52626f9e36,0,,,,,,,,net.java.openjdk.cmd,1.0,1.0,,,,,,,,359222959dbdf6454687f66b49cc4d46d8d9d605c144901a6ae6e7807aba7a7d,"Developer ID Application: Oracle America, Inc. (VB5E2TV963)","Oracle America, Inc.",VB5E2TV963,2017-06-03 09:19:36 +0000,2022-06-04 09:19:36 +0000
tnameserv,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Home/bin,,1f9bb289bdc5af5421903f97d03cd9788280b82b0fab28f2a94b4b16d9debaa6,0,,,,,,,,net.java.openjdk.cmd,1.0,1.0,,,,,,,,359222959dbdf6454687f66b49cc4d46d8d9d605c144901a6ae6e7807aba7a7d,"Developer ID Application: Oracle America, Inc. (VB5E2TV963)","Oracle America, Inc.",VB5E2TV963,2017-06-03 09:19:36 +0000,2022-06-04 09:19:36 +0000
jcontrol,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Home/bin,,60bb74c8c421ce536bbc49efd8a4741d70d8e84a06a61ce4f5f618e5682c5010,0,,,,,,,,,,,,,,,,,,359222959dbdf6454687f66b49cc4d46d8d9d605c144901a6ae6e7807aba7a7d,"Developer ID Application: Oracle America, Inc. (VB5E2TV963)","Oracle America, Inc.",VB5E2TV963,2017-06-03 09:19:36 +0000,2022-06-04 09:19:36 +0000
JavaWSApplicationStub,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Home/lib/shortcuts,,d7e571479afada2425af95ac3b924353dedf8e5ce04fc80bc4ae4039743eb20f,0,,,,,,,,,,,,,,,,,,,,,,,
jspawnhelper,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Home/lib,,c62fe99b8ffff383e4e828a14a5e86d5211b2b9f478c9e60439b833b634f779f,0,,,,,,,,,,,,,,,,,,,,,,,
JavaUpdater,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Resources/JavaUpdater.app/Contents/MacOS,,ef505ea841e83befe963e33ada4cee0fa3b10c0c0f2823d7e49446b91901317a,0,,,,,,,,,,,,,,,,,,,,,,,
Helper-Tool,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Resources,/bin/bash,7a2c6e84bb1ff121196777056c1504d31a8348d70acb3f0d67334c9fe4f2a2a0,0,,,,,,,,,,,,,,,,,,,,,,,
JavawsLauncher,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Resources/JavawsLauncher.app/Contents/MacOS,,abb44820d934a07b98a151e6d44f0dea2b4ef0e3f319caa70b899460ad8c842b,0,,,,,,,,,,,,,,,,,,359222959dbdf6454687f66b49cc4d46d8d9d605c144901a6ae6e7807aba7a7d,"Developer ID Application: Oracle America, Inc. (VB5E2TV963)","Oracle America, Inc.",VB5E2TV963,2017-06-03 09:19:36 +0000,2022-06-04 09:19:36 +0000
JavaControlPanelHelper,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Resources,,2f8103250b892be88f0fc395005a86ac1573f33606dc8ff1834911b3488377c7,0,,,,,,,,,,,,,,,,,,,,,,,
finish_installation,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Frameworks/Sparkle.framework/Versions/A/Resources/finish_installation.app/Contents/MacOS,,d9834a578556ec7e4d1ae751c20255bca91357c6fd54b4bc7a0705c0d00bef8f,0,,,,,,,,,,,,,,,,,,359222959dbdf6454687f66b49cc4d46d8d9d605c144901a6ae6e7807aba7a7d,"Developer ID Application: Oracle America, Inc. (VB5E2TV963)","Oracle America, Inc.",VB5E2TV963,2017-06-03 09:19:36 +0000,2022-06-04 09:19:36 +0000
com.oracle.java.JavaUpdateHelper,/Library/Internet Plug-Ins/JavaAppletPlugin.plugin/Contents/Frameworks/Sparkle.framework/Versions/A/Resources/finish_installation.app/Contents/Library/LaunchServices,,dc722a5fef1fa460221e2874c418b4389aa6a98935995ebef5c9086e674dcd45,0,,,,,,,Install new Java Update,com.oracle.java.JavaUpdateHelper,..,,,,,,,,,359222959dbdf6454687f66b49cc4d46d8d9d605c144901a6ae6e7807aba7a7d,"Developer ID Application: Oracle America, Inc. (VB5E2TV963)","Oracle America, Inc.",VB5E2TV963,2017-06-03 09:19:36 +0000,2022-06-04 09:19:36 +0000
